ENS_ID,Gene_name,Chromosome
ENSG00000108924,HLF,17
ENSG00000263096,ENSG00000263096,17
ENSG00000262079,ENSG00000262079,17
ENSG00000108960,MMD,17
ENSG00000301916,ENSG00000301916,17
ENSG00000261873,SMIM36,17
ENSG00000294478,ENSG00000294478,17
ENSG00000304090,ENSG00000304090,17
ENSG00000293350,ENSG00000293350,17
ENSG00000262135,GARS1P1,17
ENSG00000200107,RNU6-1249P,17
ENSG00000236319,LOC100418888,17
ENSG00000304133,ENSG00000304133,17
ENSG00000310151,ENSG00000310151,17
ENSG00000289016,LOC101927389,17
ENSG00000310135,ENSG00000310135,17
ENSG00000166292,TMEM100,17
ENSG00000141179,PCTP,17
ENSG00000262052,ENSG00000262052,17
ENSG00000153930,ANKFN1,17
ENSG00000261882,ENSG00000261882,17
ENSG00000279606,ENSG00000279606,17
ENSG00000310109,ENSG00000310109,17
ENSG00000243058,RPL39P33,17
ENSG00000183691,NOG,17
ENSG00000308879,ENSG00000308879,17
ENSG00000302047,ENSG00000302047,17
ENSG00000214226,C17orf67,17
ENSG00000283209,ENSG00000283209,17
ENSG00000310129,ENSG00000310129,17
ENSG00000153933,DGKE,17
ENSG00000121060,TRIM25,17
ENSG00000212469,RNU6-1158P,17
ENSG00000262408,ENSG00000262408,17
ENSG00000262112,ENSG00000262112,17
ENSG00000284542,MIR3614,17
ENSG00000274213,ENSG00000274213,17
ENSG00000121058,COIL,17
ENSG00000262298,ENSG00000262298,17
ENSG00000262623,ENSG00000262623,17
ENSG00000121064,SCPEP1,17
ENSG00000263120,ENSG00000263120,17
ENSG00000297557,ENSG00000297557,17
ENSG00000299808,ENSG00000299808,17
ENSG00000293179,RNF126P1,17
ENSG00000261192,RNF126P1,17
ENSG00000263004,AKAP1-DT,17
ENSG00000121057,AKAP1,17
ENSG00000263089,ENSG00000263089,17
ENSG00000304087,ENSG00000304087,17
ENSG00000307041,ENSG00000307041,17
ENSG00000285785,ENSG00000285785,17
ENSG00000286732,ENSG00000286732,17
ENSG00000153944,MSI2,17
ENSG00000279555,ENSG00000279555,17
ENSG00000279281,ENSG00000279281,17
ENSG00000266100,LOC101927557,17
ENSG00000280028,ENSG00000280028,17
ENSG00000263499,MSI2-AS1,17
ENSG00000242889,RN7SL449P,17
ENSG00000294834,ENSG00000294834,17
ENSG00000294811,ENSG00000294811,17
ENSG00000238447,RNU7-134P,17
ENSG00000166329,CCDC182,17
ENSG00000265542,ENSG00000265542,17
ENSG00000222976,RN7SKP94,17
ENSG00000181610,MRPS23,17
ENSG00000309833,ENSG00000309833,17
ENSG00000180891,CUEDC1,17
ENSG00000296062,ENSG00000296062,17
ENSG00000264914,ENSG00000264914,17
ENSG00000278642,ENSG00000278642,17
ENSG00000136451,VEZF1,17
ENSG00000302426,ENSG00000302426,17
ENSG00000302409,ENSG00000302409,17
ENSG00000280233,ENSG00000280233,17
ENSG00000264112,ENSG00000264112,17
ENSG00000266086,ENSG00000266086,17
ENSG00000136450,SRSF1,17
ENSG00000302377,ENSG00000302377,17
ENSG00000279069,ENSG00000279069,17
ENSG00000285930,ENSG00000285930,17
ENSG00000266290,DYNLL2-DT,17
ENSG00000264364,DYNLL2,17
ENSG00000279207,ENSG00000279207,17
ENSG00000141194,OR4D1,17
ENSG00000229590,MSX2P1,17
ENSG00000255713,OR4D2,17
ENSG00000121053,EPX,17
ENSG00000278627,ENSG00000278627,17
ENSG00000011143,MKS1,17
ENSG00000167419,LPO,17
ENSG00000287337,LOC105371841,17
ENSG00000286788,ENSG00000286788,17
ENSG00000005381,MPO,17
ENSG00000005379,TSPOAP1,17
ENSG00000265148,TSPOAP1-AS1,17
ENSG00000265206,MIR142HG,17
ENSG00000284353,MIR142,17
ENSG00000302963,ENSG00000302963,17
ENSG00000264399,MIR4736,17
ENSG00000213246,SUPT4H1,17
ENSG00000285897,ENSG00000285897,17
ENSG00000108375,RNF43,17
ENSG00000176160,HSF5,17
ENSG00000266648,SETP3,17
ENSG00000299242,ENSG00000299242,17
ENSG00000108389,MTMR4,17
ENSG00000264672,SEPTIN4-AS1,17
ENSG00000108387,SEPTIN4,17
ENSG00000121101,TEX14,17
ENSG00000212195,U3,17
ENSG00000290039,ENSG00000290039,17
ENSG00000266826,IGBP1C,17
ENSG00000199426,RNU1-108P,17
ENSG00000266561,ENSG00000266561,17
ENSG00000206917,RNU1-52P,17
ENSG00000200997,RNVU1-34,17
ENSG00000108384,RAD51C,17
ENSG00000274198,ENSG00000274198,17
ENSG00000175175,PPM1E,17
ENSG00000276601,Metazoa_SRP,17
ENSG00000251865,RNU6-518P,17
ENSG00000241462,ENSG00000241462,17
ENSG00000275680,Metazoa_SRP,17
ENSG00000263938,ENSG00000263938,17
ENSG00000108395,TRIM37,17
ENSG00000303842,ENSG00000303842,17
ENSG00000263558,RN7SL716P,17
ENSG00000224738,LOC124904039,17
ENSG00000182628,SKA2,17
ENSG00000252212,RNU2-58P,17
ENSG00000211514,MIR454,17
ENSG00000207996,MIR301A,17
ENSG00000068489,PRR11,17
ENSG00000294292,ENSG00000294292,17
ENSG00000294277,ENSG00000294277,17
ENSG00000266537,SPDYE22P,17
ENSG00000265303,ENSG00000265303,17
ENSG00000265415,PRR11-AS1,17
ENSG00000167447,SMG8,17
ENSG00000153982,GDPD1,17
ENSG00000207235,Y_RNA,17
ENSG00000271063,SNRPGP17,17
ENSG00000175155,YPEL2,17
ENSG00000278863,ENSG00000278863,17
ENSG00000303188,ENSG00000303188,17
ENSG00000263857,MIR4729,17
ENSG00000265313,LINC01476,17
ENSG00000300447,ENSG00000300447,17
ENSG00000300461,ENSG00000300461,17
ENSG00000200889,RNU4-13P,17
ENSG00000108406,DHX40,17
ENSG00000297347,ENSG00000297347,17
ENSG00000273702,ENSG00000273702,17
ENSG00000141367,CLTC,17
ENSG00000141378,PTRH2,17
ENSG00000062716,VMP1,17
ENSG00000308485,ENSG00000308485,17
ENSG00000284190,MIR21,17
ENSG00000307176,ENSG00000307176,17
ENSG00000201524,RNU6-450P,17
ENSG00000108423,TUBD1,17
ENSG00000270264,NDUFB8P2,17
ENSG00000308764,ENSG00000308764,17
ENSG00000108443,RPS6KB1,17
ENSG00000241913,RPS29P21,17
ENSG00000267318,ENSG00000267318,17
ENSG00000189050,RNFT1,17
ENSG00000267104,TBC1D3P1-DHX40P1,17
ENSG00000267302,RNFT1-DT,17
ENSG00000266992,DHX40P1,17
ENSG00000238283,TBC1D3P1,17
ENSG00000287664,LOC105371848,17
ENSG00000275860,ENSG00000275860,17
ENSG00000274378,ENSG00000274378,17
ENSG00000294760,ENSG00000294760,17
ENSG00000294772,ENSG00000294772,17
ENSG00000068097,HEATR6,17
ENSG00000264049,MIR4737,17
ENSG00000267526,ENSG00000267526,17
ENSG00000267416,HEATR6-DT,17
ENSG00000293515,WFDC21P,17
ENSG00000261040,WFDC21P,17
ENSG00000293358,ENSG00000293358,17
ENSG00000280852,ENSG00000280852,17
ENSG00000267295,ENSG00000267295,17
ENSG00000267248,LOC100996660,17
ENSG00000277532,ENSG00000277532,17
ENSG00000286435,ENSG00000286435,17
ENSG00000267095,ENSG00000267095,17
ENSG00000167434,CA4,17
ENSG00000170832,USP32,17
ENSG00000252577,SCARNA20,17
ENSG00000241157,RPL32P32,17
ENSG00000275562,SEPTIN7P12,17
ENSG00000271626,H3P42,17
ENSG00000141371,CHCT1,17
ENSG00000296220,ENSG00000296220,17
ENSG00000296206,ENSG00000296206,17
ENSG00000300384,ENSG00000300384,17
ENSG00000293252,ENSG00000293252,17
ENSG00000213228,RPL12P38,17
ENSG00000304484,ENSG00000304484,17
ENSG00000062725,APPBP2,17
ENSG00000270553,LOC107984970,17
ENSG00000259349,APPBP2-DT,17
ENSG00000267772,LINC01999,17
ENSG00000267678,ENSG00000267678,17
ENSG00000266943,RPSAP66,17
ENSG00000170836,PPM1D,17
ENSG00000200013,RNU6-623P,17
ENSG00000141376,BCAS3,17
ENSG00000239932,RN7SL606P,17
ENSG00000224011,RPL36AP46,17
ENSG00000252534,Y_RNA,17
ENSG00000306856,ENSG00000306856,17
ENSG00000267083,KRT18P61,17
ENSG00000254114,HMGN1P28,17
ENSG00000264322,RN7SL448P,17
ENSG00000267207,BCAS3-AS1,17
ENSG00000227694,RPL23AP74,17
ENSG00000273982,ENSG00000273982,17
ENSG00000267280,TBX2-AS1,17
ENSG00000266934,ENSG00000266934,17
ENSG00000289926,ENSG00000289926,17
ENSG00000121068,TBX2,17
ENSG00000187013,LINC02875,17
ENSG00000121075,TBX4,17
ENSG00000303786,ENSG00000303786,17
ENSG00000267137,ENSG00000267137,17
ENSG00000303225,ENSG00000303225,17
ENSG00000253506,NACA2,17
ENSG00000310374,ENSG00000310374,17
ENSG00000136492,BRIP1,17
ENSG00000108506,INTS2,17
ENSG00000202361,Y_RNA,17
ENSG00000108510,MED13,17
ENSG00000279133,ENSG00000279133,17
ENSG00000242398,RN7SL800P,17
ENSG00000285879,ENSG00000285879,17
ENSG00000200842,Y_RNA,17
ENSG00000289293,ENSG00000289293,17
ENSG00000302542,ENSG00000302542,17
ENSG00000207123,Y_RNA,17
ENSG00000266066,POLRMTP1,17
ENSG00000266365,LOC100996361,17
ENSG00000305214,ENSG00000305214,17
ENSG00000266647,ENSG00000266647,17
ENSG00000290800,TBC1D3P2,17
ENSG00000188755,TBC1D3P2,17
ENSG00000297717,ENSG00000297717,17
ENSG00000263887,USP32P4,17
ENSG00000305621,ENSG00000305621,17
ENSG00000242123,RPL36AP47,17
ENSG00000172421,EFCAB3,17
ENSG00000239809,ENSG00000239809,17
ENSG00000251981,RNU7-52P,17
ENSG00000239527,RPS23P7,17
ENSG00000087995,METTL2A,17
ENSG00000146872,TLK2,17
ENSG00000307433,ENSG00000307433,17
ENSG00000239246,RPS10P26,17
ENSG00000264546,ENSG00000264546,17
ENSG00000277463,ENSG00000277463,17
ENSG00000274565,LOC107985020,17
ENSG00000011028,MRC2,17
ENSG00000207382,Y_RNA,17
ENSG00000279713,ENSG00000279713,17
ENSG00000199697,RNU6-446P,17
ENSG00000265702,MARCHF10-AS1,17
ENSG00000173838,MARCHF10,17
ENSG00000287457,ENSG00000287457,17
ENSG00000265000,MARCHF10-DT,17
ENSG00000264907,PRELID3BP3,17
ENSG00000310142,ENSG00000310142,17
ENSG00000300308,ENSG00000300308,17
ENSG00000283538,ENSG00000283538,17
ENSG00000207552,MIR633,17
ENSG00000265262,TRMT112P3,17
ENSG00000170921,TANC2,17
ENSG00000270324,ENSG00000270324,17
ENSG00000272164,ENSG00000272164,17
ENSG00000272383,ENSG00000272383,17
ENSG00000264513,ENSG00000264513,17
ENSG00000264529,DNAJB6P8,17
ENSG00000233635,ENSG00000233635,17
ENSG00000263501,ENSG00000263501,17
ENSG00000271919,DENRP3,17
ENSG00000226797,LOC105371856,17
ENSG00000263644,ENSG00000263644,17
ENSG00000271749,ENSG00000271749,17
ENSG00000265282,ENSG00000265282,17
ENSG00000008283,CYB561,17
ENSG00000265971,ENSG00000265971,17
ENSG00000295429,ENSG00000295429,17
ENSG00000228979,PPIAP55,17
ENSG00000159640,ACE,17
ENSG00000264813,ENSG00000264813,17
ENSG00000224353,ACE3P,17
ENSG00000173826,KCNH6,17
ENSG00000307661,ENSG00000307661,17
ENSG00000136485,DCAF7,17
ENSG00000288894,ENSG00000288894,17
ENSG00000200560,RNU6-288P,17
ENSG00000136463,TACO1,17
ENSG00000270587,FAM136DP,17
ENSG00000198909,MAP3K3,17
ENSG00000263883,EEF1DP7,17
ENSG00000266173,STRADA,17
ENSG00000136490,LIMD2,17
ENSG00000279369,ENSG00000279369,17
ENSG00000125695,ENSG00000125695,17
ENSG00000296669,ENSG00000296669,17
ENSG00000108588,CCDC47,17
ENSG00000198231,DDX42,17
ENSG00000108592,FTSJ3,17
ENSG00000087191,PSMC5,17
ENSG00000108604,SMARCD2,17
ENSG00000293480,TCAM1P,17
ENSG00000240280,TCAM1P,17
ENSG00000303641,ENSG00000303641,17
ENSG00000213218,CSH2,17
ENSG00000136487,GH2,17
ENSG00000303037,ENSG00000303037,17
ENSG00000259533,ENSG00000259533,17
ENSG00000303015,ENSG00000303015,17
ENSG00000136488,CSH1,17
ENSG00000259333,ENSG00000259333,17
ENSG00000204414,CSHL1,17
ENSG00000259384,GH1,17
ENSG00000285947,ENSG00000285947,17
ENSG00000007312,CD79B,17
ENSG00000007314,SCN4A,17
ENSG00000263489,ENSG00000263489,17
ENSG00000264954,PRR29-AS1,17
ENSG00000224383,PRR29,17
ENSG00000108622,ICAM2,17
ENSG00000178607,ERN1,17
ENSG00000286629,ENSG00000286629,17
ENSG00000289957,ENSG00000289957,17
ENSG00000301127,ENSG00000301127,17
ENSG00000266402,SNHG25,17
ENSG00000301153,ENSG00000301153,17
ENSG00000199753,SNORD104,17
ENSG00000281311,ENSG00000281311,17
ENSG00000277887,SNORA50C,17
ENSG00000136478,TEX2,17
ENSG00000294243,ENSG00000294243,17
ENSG00000256358,RPL31P57,17
ENSG00000261371,PECAM1,17
ENSG00000303136,ENSG00000303136,17
ENSG00000239823,Y_RNA,17
ENSG00000265031,ENSG00000265031,17
ENSG00000271605,MILR1,17
ENSG00000256525,POLG2,17
ENSG00000256826,ATP5MFP4,17
ENSG00000108654,DDX5,17
ENSG00000284564,MIR3064,17
ENSG00000284368,MIR5047,17
ENSG00000258890,CEP95,17
ENSG00000108854,SMURF2,17
ENSG00000271779,ENSG00000271779,17
ENSG00000295398,ENSG00000295398,17
ENSG00000306593,ENSG00000306593,17
ENSG00000303800,ENSG00000303800,17
ENSG00000270714,MICOS10P2,17
ENSG00000215769,ARHGAP27P1-BPTFP1-KPNA2P3,17
ENSG00000266820,KPNA2P3,17
ENSG00000265298,ENSG00000265298,17
ENSG00000263647,BPTFP1,17
ENSG00000303871,ENSG00000303871,17
ENSG00000303893,ENSG00000303893,17
ENSG00000265982,ENSG00000265982,17
ENSG00000291117,ENSG00000291117,17
ENSG00000303915,ENSG00000303915,17
ENSG00000278581,MIR6080,17
ENSG00000303847,ENSG00000303847,17
ENSG00000293669,ENSG00000293669,17
ENSG00000214176,PLEKHM1P1,17
ENSG00000303824,ENSG00000303824,17
ENSG00000284172,MIR4315-2,17
ENSG00000252242,RNU7-115P,17
ENSG00000265218,ENSG00000265218,17
ENSG00000272400,ENSG00000272400,17
ENSG00000176809,LRRC37A3,17
ENSG00000264840,RN7SL404P,17
ENSG00000272134,ENSG00000272134,17
ENSG00000272220,ENSG00000272220,17
ENSG00000303932,ENSG00000303932,17
ENSG00000266644,ENSG00000266644,17
ENSG00000271974,RDM1P4,17
ENSG00000303765,ENSG00000303765,17
ENSG00000264057,ENSG00000264057,17
ENSG00000290457,ENSG00000290457,17
ENSG00000266155,ENSG00000266155,17
ENSG00000272346,ENSG00000272346,17
ENSG00000265912,ENSG00000265912,17
ENSG00000272006,ENSG00000272006,17
ENSG00000232457,SLC16A6P1,17
ENSG00000291140,AMZ2P1,17
ENSG00000214174,AMZ2P1,17
ENSG00000294581,ENSG00000294581,17
ENSG00000294601,ENSG00000294601,17
ENSG00000294722,ENSG00000294722,17
ENSG00000303735,ENSG00000303735,17
ENSG00000120063,GNA13,17
ENSG00000266598,ENSG00000266598,17
ENSG00000298947,ENSG00000298947,17
ENSG00000108370,RGS9,17
ENSG00000265883,ENSG00000265883,17
ENSG00000298761,ENSG00000298761,17
ENSG00000298779,ENSG00000298779,17
ENSG00000301434,ENSG00000301434,17
ENSG00000263520,LINC02563,17
ENSG00000305819,ENSG00000305819,17
ENSG00000168646,AXIN2,17
ENSG00000266076,ENSG00000266076,17
ENSG00000154240,CEP112,17
ENSG00000271587,ENSG00000271587,17
ENSG00000270870,ENSG00000270870,17
ENSG00000266707,PSMD7P1,17
ENSG00000091583,APOH,17
ENSG00000252653,RNA5SP444,17
ENSG00000284242,ENSG00000284242,17
ENSG00000307784,ENSG00000307784,17
ENSG00000154229,PRKCA,17
ENSG00000244044,RN7SL735P,17
ENSG00000264630,PRKCA-AS1,17
ENSG00000289587,ENSG00000289587,17
ENSG00000307765,ENSG00000307765,17
ENSG00000252685,RNU6-928P,17
ENSG00000251698,RNA5SP445,17
ENSG00000229330,ENSG00000229330,17
ENSG00000207943,MIR634,17
ENSG00000075429,CACNG5,17
ENSG00000251764,RNA5SP446,17
ENSG00000289877,ENSG00000289877,17
ENSG00000075461,CACNG4,17
ENSG00000300438,ENSG00000300438,17
ENSG00000300392,ENSG00000300392,17
ENSG00000300405,ENSG00000300405,17
ENSG00000264491,ENSG00000264491,17
ENSG00000265664,ENSG00000265664,17
ENSG00000302308,ENSG00000302308,17
ENSG00000108878,CACNG1,17
ENSG00000198265,HELZ,17
ENSG00000266473,HELZ-AS1,17
ENSG00000213180,RPL36AP48,17
ENSG00000200619,RNA5SP447,17
ENSG00000207410,LOC124900398,17
ENSG00000264093,ENSG00000264093,17
ENSG00000197170,PSMD12,17
ENSG00000297739,ENSG00000297739,17
ENSG00000154217,PITPNC1,17
ENSG00000290052,LOC124904047,17
ENSG00000201547,Y_RNA,17
ENSG00000305678,ENSG00000305678,17
ENSG00000244610,RN7SL756P,17
ENSG00000263690,MIR548D2,17
ENSG00000207688,MIR548AA2,17
ENSG00000264754,ENSG00000264754,17
ENSG00000301868,ENSG00000301868,17
ENSG00000279917,ENSG00000279917,17
ENSG00000279361,ENSG00000279361,17
ENSG00000288109,LOC101928045,17
ENSG00000130935,NOL11,17
ENSG00000200394,SNORA38B,17
ENSG00000266858,RPSAP67,17
ENSG00000213179,RPL17P41,17
ENSG00000306706,ENSG00000306706,17
ENSG00000306726,ENSG00000306726,17
ENSG00000171634,BPTF,17
ENSG00000304569,ENSG00000304569,17
ENSG00000266717,ENSG00000266717,17
ENSG00000279573,ENSG00000279573,17
ENSG00000279880,ENSG00000279880,17
ENSG00000265052,RN7SL622P,17
ENSG00000186665,C17orf58,17
ENSG00000310066,ENSG00000310066,17
ENSG00000182481,KPNA2,17
ENSG00000301409,ENSG00000301409,17
ENSG00000266117,FBXO36P1,17
ENSG00000265055,LOC124904048,17
ENSG00000291214,ENSG00000291214,17
ENSG00000237854,LINC00674,17
ENSG00000267023,LRRC37A16P,17
ENSG00000278730,ENSG00000278730,17
ENSG00000290646,ENSG00000290646,17
ENSG00000274561,ENSG00000274561,17
ENSG00000277476,ENSG00000277476,17
ENSG00000267352,SH3GL1P3,17
ENSG00000294268,ENSG00000294268,17
ENSG00000294299,ENSG00000294299,17
ENSG00000267708,RDM1P3,17
ENSG00000278740,ENSG00000278740,17
ENSG00000267731,ENSG00000267731,17
ENSG00000308287,ENSG00000308287,17
ENSG00000267472,ARHGAP27P2,17
ENSG00000196704,AMZ2,17
ENSG00000290793,ENSG00000290793,17
ENSG00000274712,ENSG00000274712,17
ENSG00000308230,ENSG00000308230,17
ENSG00000308249,ENSG00000308249,17
ENSG00000265100,ENSG00000265100,17
ENSG00000308354,ENSG00000308354,17
ENSG00000308309,ENSG00000308309,17
ENSG00000141337,ARSG,17
ENSG00000108932,SLC16A6,17
ENSG00000306985,ENSG00000306985,17
ENSG00000267009,ENSG00000267009,17
ENSG00000070540,WIPI1,17
ENSG00000207561,MIR635,17
ENSG00000108946,PRKAR1A,17
ENSG00000108950,FAM20A,17
ENSG00000267461,ENSG00000267461,17
ENSG00000267659,LINC01482,17
ENSG00000303223,ENSG00000303223,17
ENSG00000303200,ENSG00000303200,17
ENSG00000283376,ENSG00000283376,17
ENSG00000303167,ENSG00000303167,17
ENSG00000267250,ENSG00000267250,17
ENSG00000301145,ENSG00000301145,17
ENSG00000301165,ENSG00000301165,17
ENSG00000141338,ABCA8,17
ENSG00000231749,ABCA9-AS1,17
ENSG00000154258,ABCA9,17
ENSG00000300449,ENSG00000300449,17
ENSG00000154262,ABCA6,17
ENSG00000267361,SEC24AP1,17
ENSG00000265331,MIR4524B,17
ENSG00000283385,MIR4524A,17
ENSG00000154263,ABCA10,17
ENSG00000278873,PRO1804,17
ENSG00000285931,ENSG00000285931,17
ENSG00000154265,ABCA5,17
ENSG00000267203,SNRPGP4,17
ENSG00000298003,ENSG00000298003,17
ENSG00000252352,ENSG00000252352,17
ENSG00000108984,MAP2K6,17
ENSG00000298981,ENSG00000298981,17
ENSG00000278972,ENSG00000278972,17
ENSG00000267653,ENSG00000267653,17
ENSG00000227517,LINC01483,17
ENSG00000301394,ENSG00000301394,17
ENSG00000267184,ENSG00000267184,17
ENSG00000301419,ENSG00000301419,17
ENSG00000237560,LINC01497,17
ENSG00000295979,ENSG00000295979,17
ENSG00000295996,ENSG00000295996,17
ENSG00000199801,Y_RNA,17
ENSG00000306513,ENSG00000306513,17
ENSG00000230258,ENSG00000230258,17
ENSG00000304946,ENSG00000304946,17
ENSG00000267603,LINC01028,17
ENSG00000153822,KCNJ16,17
ENSG00000298578,ENSG00000298578,17
ENSG00000267365,KCNJ2-AS1,17
ENSG00000123700,KCNJ2,17
ENSG00000289371,ENSG00000289371,17
ENSG00000310193,ENSG00000310193,17
ENSG00000267170,CALM2P1,17
ENSG00000300458,ENSG00000300458,17
ENSG00000267109,ENSG00000267109,17
ENSG00000302248,ENSG00000302248,17
ENSG00000301514,ENSG00000301514,17
ENSG00000267471,ENSG00000267471,17
ENSG00000300921,ENSG00000300921,17
ENSG00000300827,ENSG00000300827,17
ENSG00000271239,ENSG00000271239,17
ENSG00000300947,ENSG00000300947,17
ENSG00000271101,ENSG00000271101,17
ENSG00000300867,ENSG00000300867,17
ENSG00000260785,CASC17,17
ENSG00000300845,ENSG00000300845,17
ENSG00000300893,ENSG00000300893,17
ENSG00000238759,RNU7-155P,17
ENSG00000294342,ENSG00000294342,17
ENSG00000294327,ENSG00000294327,17
ENSG00000225818,ENSG00000225818,17
ENSG00000228118,MYL6P5,17
ENSG00000286387,ENSG00000286387,17
ENSG00000228639,ROCR,17
ENSG00000308987,ENSG00000308987,17
ENSG00000256124,LINC01152,17
ENSG00000288605,ENSG00000288605,17
ENSG00000234899,SOX9-AS1,17
ENSG00000226101,LINC02097,17
ENSG00000302925,ENSG00000302925,17
ENSG00000125398,SOX9,17
ENSG00000302888,ENSG00000302888,17
ENSG00000227036,LINC00511,17
ENSG00000264026,LINC02003,17
ENSG00000263680,ENSG00000263680,17
ENSG00000302910,ENSG00000302910,17
ENSG00000302816,ENSG00000302816,17
ENSG00000243514,RPL32P33,17
ENSG00000302842,ENSG00000302842,17
ENSG00000263893,LOC105371887,17
ENSG00000133195,SLC39A11,17
ENSG00000200783,RN7SKP180,17
ENSG00000252274,LOC124904115,17
ENSG00000264196,ENSG00000264196,17
ENSG00000266501,ATG12P1,17
ENSG00000265469,POLR3KP2,17
ENSG00000264860,ENSG00000264860,17
ENSG00000180616,SSTR2,17
ENSG00000309941,ENSG00000309941,17
ENSG00000166685,COG1,17
ENSG00000277728,ENSG00000277728,17
ENSG00000133193,VCF1,17
ENSG00000141219,MTNAP1,17
ENSG00000265010,ENSG00000265010,17
ENSG00000187959,CPSF4L,17
ENSG00000179604,CDC42EP4,17
ENSG00000069188,SDK2,17
ENSG00000264985,SDK2-AS1,17
ENSG00000264750,ENSG00000264750,17
ENSG00000297572,ENSG00000297572,17
ENSG00000265935,ENSG00000265935,17
ENSG00000297340,ENSG00000297340,17
ENSG00000295965,ENSG00000295965,17
ENSG00000234721,LINC02092,17
ENSG00000177338,LINC00469,17
ENSG00000265927,ENSG00000265927,17
ENSG00000285648,ENSG00000285648,17
ENSG00000266765,ENSG00000266765,17
ENSG00000295102,ENSG00000295102,17
ENSG00000288006,ENSG00000288006,17
ENSG00000266357,LINC02074,17
ENSG00000295064,ENSG00000295064,17
ENSG00000295082,ENSG00000295082,17
ENSG00000246731,MGC16275,17
ENSG00000172809,RPL38,17
ENSG00000141540,TTYH2,17
ENSG00000264272,ENSG00000264272,17
ENSG00000171595,DNAI2,17
ENSG00000266106,ENSG00000266106,17
ENSG00000309634,ENSG00000309634,17
ENSG00000196169,KIF19,17
ENSG00000204347,BTBD17,17
ENSG00000308765,ENSG00000308765,17
ENSG00000257008,GPR142,17
ENSG00000302723,ENSG00000302723,17
ENSG00000303298,ENSG00000303298,17
ENSG00000295167,ENSG00000295167,17
ENSG00000200021,RNA5SP448,17
ENSG00000170412,GPRC5C,17
ENSG00000294024,ENSG00000294024,17
ENSG00000167851,CD300A,17
ENSG00000178789,CD300LB,17
ENSG00000289070,LOC107985074,17
ENSG00000167850,CD300C,17
ENSG00000236770,ENSG00000236770,17
ENSG00000284690,CD300H,17
ENSG00000306032,ENSG00000306032,17
ENSG00000204345,CD300LD,17
ENSG00000182352,CD300LD-AS1,17
ENSG00000186407,CD300E,17
ENSG00000309557,ENSG00000309557,17
ENSG00000264659,ENSG00000264659,17
ENSG00000172794,RAB37,17
ENSG00000186074,CD300LF,17
ENSG00000302983,ENSG00000302983,17
ENSG00000266036,SLC9A3R1-AS1,17
ENSG00000284186,MIR3615,17
ENSG00000109062,NHERF1,17
ENSG00000109065,NAT9,17
ENSG00000109066,TMEM104,17
ENSG00000161509,GRIN2C,17
ENSG00000161513,FDXR,17
ENSG00000172782,FADS6,17
ENSG00000182040,USH1G,17
ENSG00000183034,OTOP2,17
ENSG00000182938,OTOP3,17
ENSG00000167861,HID1,17
ENSG00000263586,HID1-AS1,17
ENSG00000308557,ENSG00000308557,17
ENSG00000306291,ENSG00000306291,17
ENSG00000297995,ENSG00000297995,17
ENSG00000109089,CDR2L,17
ENSG00000298656,ENSG00000298656,17
ENSG00000167862,MRPL58,17
ENSG00000252545,RNU6-362P,17
ENSG00000180901,KCTD2,17
ENSG00000167863,ATP5PD,17
ENSG00000239607,RN7SL573P,17
ENSG00000270993,ENSG00000270993,17
ENSG00000232724,TRIM80P,17
ENSG00000305155,ENSG00000305155,17
ENSG00000170190,SLC16A5,17
ENSG00000206713,Y_RNA,17
ENSG00000125449,ARMC7,17
ENSG00000125458,NT5C,17
ENSG00000298000,ENSG00000298000,17
ENSG00000279035,ENSG00000279035,17
ENSG00000189159,JPT1,17
ENSG00000265800,ENSG00000265800,17
ENSG00000263786,ENSG00000263786,17
ENSG00000252042,Y_RNA,17
ENSG00000188612,SUMO2,17
ENSG00000298027,ENSG00000298027,17
ENSG00000125450,NUP85,17
ENSG00000125447,GGA3,17
ENSG00000125445,MRPS7,17
ENSG00000125457,MIF4GD,17
ENSG00000263843,MIF4GD-DT,17
ENSG00000125454,SLC25A19,17
ENSG00000306167,ENSG00000306167,17
ENSG00000177885,GRB2,17
ENSG00000228007,RPL36AP7,17
ENSG00000265987,ENSG00000265987,17
ENSG00000264853,ENSG00000264853,17
ENSG00000265342,ENSG00000265342,17
ENSG00000264511,MIR3678,17
ENSG00000223217,RNU6-938P,17
ENSG00000202332,Y_RNA,17
ENSG00000177728,TMEM94,17
ENSG00000284595,MIR6785,17
ENSG00000177303,CASKIN2,17
ENSG00000182173,TSEN54,17
ENSG00000073350,LLGL2,17
ENSG00000299610,ENSG00000299610,17
ENSG00000300372,ENSG00000300372,17
ENSG00000266714,MYO15B,17
ENSG00000108469,RECQL5,17
ENSG00000204323,SMIM5,17
ENSG00000259120,ERLN,17
ENSG00000161526,SAP30BP,17
ENSG00000264829,ENSG00000264829,17
ENSG00000264270,SAP30BP-AS1,17
ENSG00000132470,ITGB4,17
ENSG00000108479,GALK1,17
ENSG00000132475,H3-3B,17
ENSG00000299666,ENSG00000299666,17
ENSG00000283853,MIR4738,17
ENSG00000132478,UNK,17
ENSG00000266980,ENSG00000266980,17
ENSG00000092929,UNC13D,17
ENSG00000302174,ENSG00000302174,17
ENSG00000132471,WBP2,17
ENSG00000132481,TRIM47,17
ENSG00000267801,ENSG00000267801,17
ENSG00000141569,TRIM65,17
ENSG00000267342,ENSG00000267342,17
